scene,time,controllerLocationX,controllerLocationY,controllerLocationZ,controllerRotationX,controllerRotationY,controllerRotationZ,controllerRotationW,controllerRotationEulerX,controllerRotationEulerY,controllerRotationEulerZ
1,0.0493419,-0.6903884,1.714077,0.3156386,0.05861257,0.03390979,0.4746455,-0.8775685,352.2377,359.7759,303.2005
1,0.061753,-0.6904657,1.714136,0.3159057,0.05909005,0.03331409,0.4745401,-0.8776163,352.222,359.8616,303.2079
1,0.0747187,-0.6906419,1.714214,0.3161916,0.05933108,0.03311659,0.4746469,-0.8775496,352.2085,359.8959,303.1912
1,0.0985724,-0.6907495,1.714293,0.3163306,0.05949699,0.03307766,0.4744631,-0.8776394,352.1938,359.9073,303.2139
1,0.1061119,-0.6908751,1.714348,0.3166235,0.05979209,0.03258419,0.4746416,-0.8775412,352.191,359.9752,303.1859
1,0.1138718,-0.6910994,1.714408,0.3171625,-0.0602038,-0.03147369,-0.4749112,0.8774077,352.2101,0.1129064,303.1419
1,0.1231092,-0.6912917,1.714493,0.3176758,-0.06078752,-0.03049655,-0.475024,0.8773409,352.2046,0.2451613,303.1179
1,0.1356571,-0.6915079,1.714602,0.318179,-0.06129249,-0.02973821,-0.4750354,0.8773257,352.1951,0.3499997,303.1087
1,0.1479603,-0.6917282,1.714732,0.3186821,-0.06190321,-0.02900794,-0.4748758,0.8773935,352.1733,0.4563155,303.1212
1,0.1606854,-0.691994,1.71489,0.3193534,-0.06253931,-0.02812406,-0.4749373,0.877344,352.1574,0.5815904,303.1036
1,0.1731504,-0.6922371,1.715014,0.3199735,-0.06301805,-0.02724678,-0.4752634,0.8771608,352.1574,0.6998841,303.0526
1,0.1862437,-0.6925067,1.71514,0.3206834,-0.0634869,-0.0261866,-0.4754799,0.8770419,352.1683,0.8351703,303.015
1,0.1993231,-0.6928545,1.715299,0.3215594,-0.06424519,-0.02475116,-0.4756288,0.8769477,352.1706,1.023893,302.9819
1,0.2111774,-0.6931779,1.715461,0.3223458,-0.06490444,-0.02353263,-0.4757656,0.8768585,352.1711,1.185065,302.9522
1,0.2238033,-0.6935493,1.715651,0.323168,-0.06554422,-0.02230698,-0.4760324,0.8766981,352.1741,1.347051,302.9054
1,0.2364012,-0.694108,1.715911,0.3243498,-0.06648194,-0.02051816,-0.4765591,0.8763849,352.1787,1.584937,302.8188
1,0.2586902,-0.6944036,1.716091,0.3249552,-0.06697824,-0.01975797,-0.4766856,0.8762958,352.1707,1.690614,302.7939
1,0.2666605,-0.6948873,1.716279,0.3259171,-0.06764724,-0.01834248,-0.4769846,0.8761125,352.1817,1.873744,302.7413
1,0.2742063,-0.6954126,1.716513,0.326985,-0.06842733,-0.01687664,-0.4775101,0.8757951,352.1851,2.070205,302.6575
1,0.2857609,-0.6960602,1.71684,0.3284175,-0.0695599,-0.01477052,-0.4781162,0.8754132,352.1887,2.351826,302.5562
1,0.299022,-0.6966322,1.717157,0.3297167,-0.07054593,-0.01286986,-0.4786266,0.8750853,352.1959,2.603648,302.4696
1,0.3110231,-0.6972166,1.717498,0.3311043,-0.07178545,-0.01081733,-0.4790821,0.8747628,352.1861,2.88459,302.3865
1,0.323256,-0.697911,1.717905,0.3327514,-0.07325113,-0.008565621,-0.4794266,0.8744776,352.1647,3.197442,302.314
1,0.3366247,-0.6984915,1.718261,0.3341607,-0.07458783,-0.006678635,-0.4796563,0.874255,352.1359,3.465289,302.2594
1,0.3487025,-0.6990983,1.718661,0.3356383,-0.07593812,-0.004774518,-0.4800527,0.8739336,352.1076,3.737234,302.182
1,0.361209,-0.699726,1.719081,0.3371098,-0.07718313,-0.002950884,-0.4805328,0.8735687,352.0861,3.99596,302.0948
1,0.3736784,-0.7004571,1.719548,0.3388472,-0.07841209,-0.0007335804,-0.4815478,0.8729047,352.0911,4.298383,301.9351
1,0.3866318,-0.7016793,1.720334,0.3418016,-0.08058628,0.002995715,-0.4833737,0.8716919,352.0912,4.814357,301.6482
